Year;Country;Country_name;Latitude;Longitude;Sport;Discipline;Gender;Total
2004;CZE;Czech Republic;49,82;15,47;Canoe / Kayak;Canoe / Kayak S;Men;2
2004;CZE;Czech Republic;49,82;15,47;Modern Pentathlon;Modern Pentath.;Men;1
2004;CZE;Czech Republic;49,82;15,47;Rowing;Rowing;Men;4
2004;CZE;Czech Republic;49,82;15,47;Sailing;Sailing;Women;1
2004;CZE;Czech Republic;49,82;15,47;Shooting;Shooting;Women;2
2004;DEN;Denmark;56,26;9,5;Athletics;Athletics;Men;2
2004;DEN;Denmark;56,26;9,5;Badminton;Badminton;Men;1
2004;DEN;Denmark;56,26;9,5;Badminton;Badminton;Women;1
2004;DEN;Denmark;56,26;9,5;Handball;Handball;Women;15
2004;DEN;Denmark;56,26;9,5;Rowing;Rowing;Men;4
2004;DEN;Denmark;56,26;9,5;Sailing;Sailing;Women;4
2004;DEN;Denmark;56,26;9,5;Table Tennis;Table Tennis;Men;2
2004;DOM;Dominican Republic;15,42;-61,37;Athletics;Athletics;Men;1
2004;EGY;Egypt;26,82;30,8;Boxing;Boxing;Men;3
2004;EGY;Egypt;26,82;30,8;Taekwondo;Taekwondo;Men;1
2004;EGY;Egypt;26,82;30,8;Wrestling;Wrestling Gre-R;Men;1
2004;ERI;Eritrea;15,18;39,78;Athletics;Athletics;Men;1
2004;ESP;Spain;40,46;-3,75;Athletics;Athletics;Men;2
2004;ESP;Spain;40,46;-3,75;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;ESP;Spain;40,46;-3,75;Cycling;Cycling Track;Men;7
2004;ESP;Spain;40,46;-3,75;Cycling;Mountain Bike;Men;1
2004;ESP;Spain;40,46;-3,75;Equestrian;Dressage;Men;3
2004;ESP;Spain;40,46;-3,75;Equestrian;Dressage;Women;2
2004;ESP;Spain;40,46;-3,75;Gymnastics;Artistic G.;Men;1
2004;ESP;Spain;40,46;-3,75;Gymnastics;Artistic G.;Women;1
2004;ESP;Spain;40,46;-3,75;Sailing;Sailing;Men;3
2004;ESP;Spain;40,46;-3,75;Sailing;Sailing;Women;2
2004;ESP;Spain;40,46;-3,75;Shooting;Shooting;Women;1
2004;ESP;Spain;40,46;-3,75;Volleyball;Beach volley.;Men;2
2004;EST;Estonia;58,6;25,01;Athletics;Athletics;Men;1
2004;EST;Estonia;58,6;25,01;Judo;Judo;Men;1
2004;EST;Estonia;58,6;25,01;Rowing;Rowing;Men;1
2004;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Men;3
2004;ETH;Ethiopia;9,15;40,49;Athletics;Athletics;Women;4
2004;FIN;Finland;61,92;25,75;Shooting;Shooting;Men;1
2004;FIN;Finland;61,92;25,75;Wrestling;Wrestling Gre-R;Men;1
2004;FRA;France;46,23;2,21;Aquatics;Swimming;Men;1
2004;FRA;France;46,23;2,21;Aquatics;Swimming;Women;5
2004;FRA;France;46,23;2,21;Athletics;Athletics;Men;1
2004;FRA;France;46,23;2,21;Athletics;Athletics;Women;4
2004;FRA;France;46,23;2,21;Boxing;Boxing;Men;1
2004;FRA;France;46,23;2,21;Canoe / Kayak;Canoe / Kayak S;Men;3
2004;FRA;France;46,23;2,21;Cycling;Cycling Track;Men;4
2004;FRA;France;46,23;2,21;Cycling;Mountain Bike;Men;1
2004;FRA;France;46,23;2,21;Equestrian;Eventing;Men;5
2004;FRA;France;46,23;2,21;Fencing;Fencing;Men;8
2004;FRA;France;46,23;2,21;Fencing;Fencing;Women;6
2004;FRA;France;46,23;2,21;Gymnastics;Artistic G.;Women;1
2004;FRA;France;46,23;2,21;Judo;Judo;Women;1
2004;FRA;France;46,23;2,21;Rowing;Rowing;Men;4
2004;FRA;France;46,23;2,21;Sailing;Sailing;Men;2
2004;FRA;France;46,23;2,21;Sailing;Sailing;Women;1
2004;FRA;France;46,23;2,21;Taekwondo;Taekwondo;Men;1
2004;FRA;France;46,23;2,21;Taekwondo;Taekwondo;Women;1
2004;FRA;France;46,23;2,21;Tennis;Tennis;Women;1
2004;FRA;France;46,23;2,21;Wrestling;Wrestling Free.;Women;2
2004;GBR;United Kingdom;55,38;-3,44;Aquatics;Diving;Men;2
2004;GBR;United Kingdom;55,38;-3,44;Aquatics;Swimming;Men;2
2004;GBR;United Kingdom;55,38;-3,44;Archery;Archery;Women;1
2004;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Men;4
2004;GBR;United Kingdom;55,38;-3,44;Athletics;Athletics;Women;3
2004;GBR;United Kingdom;55,38;-3,44;Badminton;Badminton;Men;1
2004;GBR;United Kingdom;55,38;-3,44;Badminton;Badminton;Women;1
2004;GBR;United Kingdom;55,38;-3,44;Boxing;Boxing;Men;1
2004;GBR;United Kingdom;55,38;-3,44;Canoe / Kayak;Canoe / Kayak F;Men;1
2004;GBR;United Kingdom;55,38;-3,44;Canoe / Kayak;Canoe / Kayak S;Men;1
2004;GBR;United Kingdom;55,38;-3,44;Canoe / Kayak;Canoe / Kayak S;Women;1
2004;GBR;United Kingdom;55,38;-3,44;Cycling;Cycling Track;Men;10
2004;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Men;3
2004;GBR;United Kingdom;55,38;-3,44;Equestrian;Eventing;Women;4
2004;GBR;United Kingdom;55,38;-3,44;Modern Pentathlon;Modern Pentath.;Women;1
2004;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Men;4
2004;GBR;United Kingdom;55,38;-3,44;Rowing;Rowing;Women;8
2004;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Men;6
2004;GBR;United Kingdom;55,38;-3,44;Sailing;Sailing;Women;3
2004;GEO;Georgia;42,32;43,36;Judo;Judo;Men;2
2004;GEO;Georgia;42,32;43,36;Weightlifting;Weightlifting;Men;1
2004;GEO;Georgia;42,32;43,36;Wrestling;Wrestling Gre-R;Men;1
2004;GER;Germany;51,17;10,45;Aquatics;Diving;Men;2
2004;GER;Germany;51,17;10,45;Aquatics;Swimming;Men;5
2004;GER;Germany;51,17;10,45;Aquatics;Swimming;Women;12
2004;GER;Germany;51,17;10,45;Athletics;Athletics;Women;2
2004;GER;Germany;51,17;10,45;Boxing;Boxing;Men;2
2004;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Men;10
2004;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak F;Women;6
2004;GER;Germany;51,17;10,45;Canoe / Kayak;Canoe / Kayak S;Men;3
2004;GER;Germany;51,17;10,45;Cycling;Cycling Road;Women;1
2004;GER;Germany;51,17;10,45;Cycling;Cycling Track;Men;6
2004;GER;Germany;51,17;10,45;Cycling;Mountain Bike;Women;1
2004;GER;Germany;51,17;10,45;Equestrian;Dressage;Men;2
2004;GER;Germany;51,17;10,45;Equestrian;Dressage;Women;3
2004;GER;Germany;51,17;10,45;Equestrian;Jumping;Men;4
2004;GER;Germany;51,17;10,45;Fencing;Fencing;Men;3
2004;GER;Germany;51,17;10,45;Fencing;Fencing;Women;3
2004;GER;Germany;51,17;10,45;Football;Football;Women;17
2004;GER;Germany;51,17;10,45;Gymnastics;Trampoline;Men;1
2004;GER;Germany;51,17;10,45;Gymnastics;Trampoline;Women;1
2004;GER;Germany;51,17;10,45;Handball;Handball;Men;15
2004;GER;Germany;51,17;10,45;Hockey;Hockey;Men;16
2004;GER;Germany;51,17;10,45;Hockey;Hockey;Women;16
2004;GER;Germany;51,17;10,45;Judo;Judo;Men;1
2004;GER;Germany;51,17;10,45;Judo;Judo;Women;3
2004;GER;Germany;51,17;10,45;Rowing;Rowing;Women;9
2004;GER;Germany;51,17;10,45;Shooting;Shooting;Men;3
2004;GER;Germany;51,17;10,45;Tennis;Tennis;Men;2
2004;GRE;Greece;39,07;21,82;Aquatics;Diving;Men;2
2004;GRE;Greece;39,07;21,82;Aquatics;Water polo;Women;13
2004;GRE;Greece;39,07;21,82;Athletics;Athletics;Women;5
2004;GRE;Greece;39,07;21,82;Gymnastics;Artistic G.;Men;1
2004;GRE;Greece;39,07;21,82;Judo;Judo;Men;1
2004;GRE;Greece;39,07;21,82;Rowing;Rowing;Men;2
2004;GRE;Greece;39,07;21,82;Sailing;Sailing;Men;1
2004;GRE;Greece;39,07;21,82;Sailing;Sailing;Women;2
2004;GRE;Greece;39,07;21,82;Taekwondo;Taekwondo;Men;1
2004;GRE;Greece;39,07;21,82;Taekwondo;Taekwondo;Women;1
2004;GRE;Greece;39,07;21,82;Weightlifting;Weightlifting;Men;1
2004;GRE;Greece;39,07;21,82;Wrestling;Wrestling Gre-R;Men;1
2004;HKG;Hong Kong;22,36;114,14;Table Tennis;Table Tennis;Men;2
2004;HUN;Hungary;47,16;19,5;Aquatics;Swimming;Men;2
2004;HUN;Hungary;47,16;19,5;Aquatics;Water polo;Men;13
2004;HUN;Hungary;47,16;19,5;Athletics;Athletics;Men;1
2004;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Men;7
2004;HUN;Hungary;47,16;19,5;Canoe / Kayak;Canoe / Kayak F;Women;7
2004;HUN;Hungary;47,16;19,5;Fencing;Fencing;Men;5
2004;HUN;Hungary;47,16;19,5;Fencing;Fencing;Women;1
2004;HUN;Hungary;47,16;19,5;Modern Pentathlon;Modern Pentath.;Women;1
2004;HUN;Hungary;47,16;19,5;Shooting;Shooting;Women;1
2004;HUN;Hungary;47,16;19,5;Weightlifting;Weightlifting;Women;1
2004;HUN;Hungary;47,16;19,5;Wrestling;Wrestling Gre-R;Men;1
2004;INA;Indonesia;-0,79;113,92;Badminton;Badminton;Men;4
2004;INA;Indonesia;-0,79;113,92;Weightlifting;Weightlifting;Women;1
2004;IND;Indonesia;20,59;78,96;Shooting;Shooting;Men;1
2004;IRI;Iran;32,43;53,69;Taekwondo;Taekwondo;Men;2
2004;IRI;Iran;32,43;53,69;Weightlifting;Weightlifting;Men;1
2004;IRI;Iran;32,43;53,69;Wrestling;Wrestling Free.;Men;3
2004;ISR;Israel;31,05;34,85;Judo;Judo;Men;1
2004;ISR;Israel;31,05;34,85;Sailing;Sailing;Men;1
2004;ITA;Italy;41,87;12,57;Aquatics;Swimming;Men;6
2004;ITA;Italy;41,87;12,57;Aquatics;Swimming;Women;1
2004;ITA;Italy;41,87;12,57;Aquatics;Water polo;Women;13
2004;ITA;Italy;41,87;12,57;Archery;Archery;Men;1
2004;ITA;Italy;41,87;12,57;Athletics;Athletics;Men;3
2004;ITA;Italy;41,87;12,57;Basketball;Basketball;Men;11
2004;ITA;Italy;41,87;12,57;Boxing;Boxing;Men;1
2004;ITA;Italy;41,87;12,57;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;ITA;Italy;41,87;12,57;Canoe / Kayak;Canoe / Kayak F;Women;1
2004;ITA;Italy;41,87;12,57;Cycling;Cycling Road;Men;1
2004;ITA;Italy;41,87;12,57;Fencing;Fencing;Men;9
2004;ITA;Italy;41,87;12,57;Fencing;Fencing;Women;2
2004;ITA;Italy;41,87;12,57;Football;Football;Men;17
2004;ITA;Italy;41,87;12,57;Gymnastics;Artistic G.;Men;2
2004;ITA;Italy;41,87;12,57;Gymnastics;Rhythmic G.;Women;6
2004;ITA;Italy;41,87;12,57;Judo;Judo;Women;1
2004;ITA;Italy;41,87;12,57;Rowing;Rowing;Men;10
2004;ITA;Italy;41,87;12,57;Sailing;Sailing;Women;1
2004;ITA;Italy;41,87;12,57;Shooting;Shooting;Men;2
2004;ITA;Italy;41,87;12,57;Shooting;Shooting;Women;1
2004;ITA;Italy;41,87;12,57;Volleyball;Volleyball;Men;11
2004;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Men;1
2004;JAM;Jamaica;18,11;-77,3;Athletics;Athletics;Women;12
2004;JPN;Japan;36,2;138,25;Aquatics;Swimming;Men;8
2004;JPN;Japan;36,2;138,25;Aquatics;Swimming;Women;3
2004;JPN;Japan;36,2;138,25;Aquatics;Synchronized S.;Women;11
2004;JPN;Japan;36,2;138,25;Archery;Archery;Men;1
2004;JPN;Japan;36,2;138,25;Athletics;Athletics;Men;1
2004;JPN;Japan;36,2;138,25;Athletics;Athletics;Women;1
2004;JPN;Japan;36,2;138,25;Baseball;Baseball;Men;24
2004;JPN;Japan;36,2;138,25;Cycling;Cycling Track;Men;3
2004;JPN;Japan;36,2;138,25;Gymnastics;Artistic G.;Men;9
2004;JPN;Japan;36,2;138,25;Judo;Judo;Men;4
2004;JPN;Japan;36,2;138,25;Judo;Judo;Women;6
2004;JPN;Japan;36,2;138,25;Sailing;Sailing;Men;2
2004;JPN;Japan;36,2;138,25;Softball;Softball;Women;15
2004;JPN;Japan;36,2;138,25;Wrestling;Wrestling Free.;Men;2
2004;JPN;Japan;36,2;138,25;Wrestling;Wrestling Free.;Women;4
2004;KAZ;Kazakhstan;48,02;66,92;Athletics;Athletics;Men;1
2004;KAZ;Kazakhstan;48,02;66,92;Boxing;Boxing;Men;3
2004;KAZ;Kazakhstan;48,02;66,92;Weightlifting;Weightlifting;Men;1
2004;KAZ;Kazakhstan;48,02;66,92;Wrestling;Wrestling Free.;Men;1
2004;KAZ;Kazakhstan;48,02;66,92;Wrestling;Wrestling Gre-R;Men;2
2004;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Men;5
2004;KEN;Kenya;-0,02;37,91;Athletics;Athletics;Women;2
2004;KOR;North Korea;35,91;127,77;Archery;Archery;Men;3
2004;KOR;North Korea;35,91;127,77;Archery;Archery;Women;5
2004;KOR;North Korea;35,91;127,77;Badminton;Badminton;Men;5
2004;KOR;North Korea;35,91;127,77;Badminton;Badminton;Women;2
2004;KOR;North Korea;35,91;127,77;Boxing;Boxing;Men;2
2004;KOR;North Korea;35,91;127,77;Gymnastics;Artistic G.;Men;2
2004;KOR;North Korea;35,91;127,77;Handball;Handball;Women;15
2004;KOR;North Korea;35,91;127,77;Judo;Judo;Men;3
2004;KOR;North Korea;35,91;127,77;Shooting;Shooting;Men;1
2004;KOR;North Korea;35,91;127,77;Shooting;Shooting;Women;2
2004;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Men;1
2004;KOR;North Korea;35,91;127,77;Table Tennis;Table Tennis;Women;3
2004;KOR;North Korea;35,91;127,77;Taekwondo;Taekwondo;Men;2
2004;KOR;North Korea;35,91;127,77;Taekwondo;Taekwondo;Women;2
2004;KOR;North Korea;35,91;127,77;Weightlifting;Weightlifting;Men;1
2004;KOR;North Korea;35,91;127,77;Weightlifting;Weightlifting;Women;1
2004;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Free.;Men;1
2004;KOR;North Korea;35,91;127,77;Wrestling;Wrestling Gre-R;Men;1
2004;LAT;Latvia;56,88;24,6;Athletics;Athletics;Men;1
2004;LAT;Latvia;56,88;24,6;Gymnastics;Artistic G.;Men;1
2004;LAT;Latvia;56,88;24,6;Modern Pentathlon;Modern Pentath.;Women;1
2004;LAT;Latvia;56,88;24,6;Weightlifting;Weightlifting;Men;1
2004;LTU;Lithuania;55,17;23,88;Athletics;Athletics;Men;1
2004;LTU;Lithuania;55,17;23,88;Athletics;Athletics;Women;1
2004;LTU;Lithuania;55,17;23,88;Modern Pentathlon;Modern Pentath.;Men;1
2004;MEX;Mexico;23,63;-102,55;Athletics;Athletics;Women;1
2004;MEX;Mexico;23,63;-102,55;Cycling;Cycling Track;Women;1
2004;MEX;Mexico;23,63;-102,55;Taekwondo;Taekwondo;Men;1
2004;MEX;Mexico;23,63;-102,55;Taekwondo;Taekwondo;Women;1
2004;MGL;Mongolia;46,86;103,85;Judo;Judo;Men;1
2004;NED;Nederland;52,13;5,29;Aquatics;Swimming;Men;7
2004;NED;Nederland;52,13;5,29;Aquatics;Swimming;Women;8
2004;NED;Nederland;52,13;5,29;Badminton;Badminton;Women;1
2004;NED;Nederland;52,13;5,29;Cycling;Cycling Road;Women;1
2004;NED;Nederland;52,13;5,29;Cycling;Cycling Track;Men;1
2004;NED;Nederland;52,13;5,29;Cycling;Cycling Track;Women;1
2004;NED;Nederland;52,13;5,29;Cycling;Mountain Bike;Men;1
2004;NED;Nederland;52,13;5,29;Equestrian;Dressage;Women;1
2004;NED;Nederland;52,13;5,29;Hockey;Hockey;Men;16
2004;NED;Nederland;52,13;5,29;Hockey;Hockey;Women;15
2004;NED;Nederland;52,13;5,29;Judo;Judo;Men;2
2004;NED;Nederland;52,13;5,29;Judo;Judo;Women;2
2004;NED;Nederland;52,13;5,29;Rowing;Rowing;Men;9
2004;NED;Nederland;52,13;5,29;Rowing;Rowing;Women;11
2004;NGR;Niger;17,61;8,08;Athletics;Athletics;Men;8
2004;NOR;Norway;60,47;8,47;Athletics;Athletics;Men;1
2004;NOR;Norway;60,47;8,47;Canoe / Kayak;Canoe / Kayak F;Men;3
2004;NOR;Norway;60,47;8,47;Cycling;Mountain Bike;Women;1
2004;NOR;Norway;60,47;8,47;Rowing;Rowing;Men;1
2004;NOR;Norway;60,47;8,47;Sailing;Sailing;Women;1
2004;NZL;New Zealand;-40,9;174,89;Canoe / Kayak;Canoe / Kayak F;Men;1
2004;NZL;New Zealand;-40,9;174,89;Cycling;Cycling Track;Women;1
2004;NZL;New Zealand;-40,9;174,89;Rowing;Rowing;Women;2
2004;NZL;New Zealand;-40,9;174,89;Triathlon;Triathlon;Men;2
2004;PAR;Paraguay;-23,44;-58,44;Football;Football;Men;17
2004;POL;Poland;51,92;19,15;Aquatics;Swimming;Women;3
2004;POL;Poland;51,92;19,15;Athletics;Athletics;Men;1
2004;POL;Poland;51,92;19,15;Athletics;Athletics;Women;1
2004;POL;Poland;51,92;19,15;Canoe / Kayak;Canoe / Kayak F;Women;2
2004;POL;Poland;51,92;19,15;Fencing;Fencing;Women;1
2004;POL;Poland;51,92;19,15;Rowing;Rowing;Men;2
2004;POL;Poland;51,92;19,15;Sailing;Sailing;Men;1
2004;POL;Poland;51,92;19,15;Weightlifting;Weightlifting;Women;1
2004;POR;Portugal;39,4;-8,22;Athletics;Athletics;Men;2
2004;POR;Portugal;39,4;-8,22;Cycling;Cycling Road;Men;1
2004;PRK;North Korea;40,34;127,5;Boxing;Boxing;Men;1
2004;PRK;North Korea;40,34;127,5;Judo;Judo;Women;1
2004;PRK;North Korea;40,34;127,5;Shooting;Shooting;Men;1
2004;PRK;North Korea;40,34;127,5;Table Tennis;Table Tennis;Women;1
2004;PRK;North Korea;40,34;127,5;Weightlifting;Weightlifting;Women;1
2004;ROU;Romania;45,94;24,97;Aquatics;Swimming;Men;1
2004;ROU;Romania;45,94;24,97;Aquatics;Swimming;Women;1
2004;ROU;Romania;45,94;24,97;Athletics;Athletics;Men;1
2004;ROU;Romania;45,94;24,97;Athletics;Athletics;Women;2
2004;ROU;Romania;45,94;24,97;Boxing;Boxing;Men;1
2004;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Men;9
2004;ROU;Romania;45,94;24,97;Gymnastics;Artistic G.;Women;11
2004;ROU;Romania;45,94;24,97;Rowing;Rowing;Women;13
2004;RSA;South Africa;-30,56;22,94;Aquatics;Swimming;Men;6
2004;RSA;South Africa;-30,56;22,94;Athletics;Athletics;Men;1
2004;RSA;South Africa;-30,56;22,94;Athletics;Athletics;Women;1
2004;RSA;South Africa;-30,56;22,94;Rowing;Rowing;Men;2
2004;RUS;Russia;61,52;105,32;Aquatics;Diving;Men;1
2004;RUS;Russia;61,52;105,32;Aquatics;Diving;Women;5
2004;RUS;Russia;61,52;105,32;Aquatics;Swimming;Women;1
2004;RUS;Russia;61,52;105,32;Aquatics;Synchronized S.;Women;11
2004;RUS;Russia;61,52;105,32;Aquatics;Water polo;Men;13
2004;RUS;Russia;61,52;105,32;Athletics;Athletics;Men;5
2004;RUS;Russia;61,52;105,32;Athletics;Athletics;Women;23
2004;RUS;Russia;61,52;105,32;Basketball;Basketball;Women;11
2004;RUS;Russia;61,52;105,32;Boxing;Boxing;Men;6
2004;RUS;Russia;61,52;105,32;Canoe / Kayak;Canoe / Kayak F;Men;5
2004;RUS;Russia;61,52;105,32;Cycling;Cycling Road;Men;1
2004;RUS;Russia;61,52;105,32;Cycling;Cycling Road;Women;1
2004;RUS;Russia;61,52;105,32;Cycling;Cycling Track;Men;1
2004;RUS;Russia;61,52;105,32;Cycling;Cycling Track;Women;2
2004;RUS;Russia;61,52;105,32;Fencing;Fencing;Men;9
2004;RUS;Russia;61,52;105,32;Fencing;Fencing;Women;4
2004;RUS;Russia;61,52;105,32;Gymnastics;Artistic G.;Women;8
2004;RUS;Russia;61,52;105,32;Gymnastics;Rhythmic G.;Women;8
2004;RUS;Russia;61,52;105,32;Gymnastics;Trampoline;Men;1
2004;RUS;Russia;61,52;105,32;Handball;Handball;Men;14
2004;RUS;Russia;61,52;105,32;Judo;Judo;Men;4
2004;RUS;Russia;61,52;105,32;Judo;Judo;Women;1
2004;RUS;Russia;61,52;105,32;Modern Pentathlon;Modern Pentath.;Men;1
2004;RUS;Russia;61,52;105,32;Rowing;Rowing;Men;4
2004;RUS;Russia;61,52;105,32;Shooting;Shooting;Men;8
2004;RUS;Russia;61,52;105,32;Shooting;Shooting;Women;2
2004;RUS;Russia;61,52;105,32;Volleyball;Volleyball;Men;12
2004;RUS;Russia;61,52;105,32;Volleyball;Volleyball;Women;12
2004;RUS;Russia;61,52;105,32;Weightlifting;Weightlifting;Men;5
2004;RUS;Russia;61,52;105,32;Weightlifting;Weightlifting;Women;3
2004;RUS;Russia;61,52;105,32;Wrestling;Wrestling Free.;Men;5
2004;RUS;Russia;61,52;105,32;Wrestling;Wrestling Free.;Women;1
2004;RUS;Russia;61,52;105,32;Wrestling;Wrestling Gre-R;Men;4
2004;SCG;Serbia and Montenegro;42,71;19,37;Aquatics;Water polo;Men;13
2004;SCG;Serbia and Montenegro;42,71;19,37;Shooting;Shooting;Women;1
2004;SLO;Slovenia;48,67;19,7;Athletics;Athletics;Women;1
2004;SLO;Slovenia;48,67;19,7;Judo;Judo;Women;1
2004;SLO;Slovenia;48,67;19,7;Rowing;Rowing;Men;2
2004;SLO;Slovenia;48,67;19,7;Sailing;Sailing;Men;1
2004;SUI;Switzerland;46,82;8,23;Cycling;Cycling Road;Women;1
2004;SUI;Switzerland;46,82;8,23;Cycling;Cycling Track;Men;2
2004;SUI;Switzerland;46,82;8,23;Fencing;Fencing;Men;1
2004;SUI;Switzerland;46,82;8,23;Triathlon;Triathlon;Men;1
2004;SUI;Switzerland;46,82;8,23;Volleyball;Beach volley.;Men;2
2004;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak F;Men;4
2004;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak S;Men;3
2004;SVK;Slovakia;48,67;19,7;Canoe / Kayak;Canoe / Kayak S;Women;1
2004;SVK;Slovakia;48,67;19,7;Judo;Judo;Men;1
2004;SVK;Slovakia;48,67;19,7;Shooting;Shooting;Men;1
2004;SWE;Sweden;60,13;18,64;Athletics;Athletics;Men;2
2004;SWE;Sweden;60,13;18,64;Athletics;Athletics;Women;1
2004;SWE;Sweden;60,13;18,64;Canoe / Kayak;Canoe / Kayak F;Men;2
2004;SWE;Sweden;60,13;18,64;Equestrian;Jumping;Men;3
2004;SWE;Sweden;60,13;18,64;Equestrian;Jumping;Women;1
2004;SWE;Sweden;60,13;18,64;Sailing;Sailing;Women;2
2004;SWE;Sweden;60,13;18,64;Wrestling;Wrestling Gre-R;Men;1
2004;SYR;Syria;34,8;39;Boxing;Boxing;Men;1
2004;THA;Thailand;15,87;100,99;Boxing;Boxing;Men;3
2004;THA;Thailand;15,87;100,99;Taekwondo;Taekwondo;Women;1
2004;THA;Thailand;15,87;100,99;Weightlifting;Weightlifting;Women;4
2004;TPE;Taipei;25,03;121,57;Archery;Archery;Men;3
2004;TPE;Taipei;25,03;121,57;Archery;Archery;Women;3
2004;TPE;Taipei;25,03;121,57;Taekwondo;Taekwondo;Men;2
2004;TPE;Taipei;25,03;121,57;Taekwondo;Taekwondo;Women;1
2004;TRI;Trinidad & Tobago;10,69;-61,22;Aquatics;Swimming;Men;1
2004;TUR;Turkey;38,96;35,24;Athletics;Athletics;Men;1
2004;TUR;Turkey;38,96;35,24;Boxing;Boxing;Men;1
2004;TUR;Turkey;38,96;35,24;Taekwondo;Taekwondo;Men;1
2004;TUR;Turkey;38,96;35,24;Weightlifting;Weightlifting;Men;3
2004;TUR;Turkey;38,96;35,24;Weightlifting;Weightlifting;Women;1
2004;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Free.;Men;1
2004;TUR;Turkey;38,96;35,24;Wrestling;Wrestling Gre-R;Men;2
2004;UAE;United Arabic Emirates;23,42;53,85;Shooting;Shooting;Men;1
2004;UKR;Ukraine;48,38;31,17;Aquatics;Swimming;Men;1
2004;UKR;Ukraine;48,38;31,17;Aquatics;Swimming;Women;2
2004;UKR;Ukraine;48,38;31,17;Archery;Archery;Men;3
2004;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Men;1
2004;UKR;Ukraine;48,38;31,17;Athletics;Athletics;Women;3
2004;UKR;Ukraine;48,38;31,17;Canoe / Kayak;Canoe / Kayak F;Women;4
2004;UKR;Ukraine;48,38;31,17;Fencing;Fencing;Men;1
2004;UKR;Ukraine;48,38;31,17;Gymnastics;Artistic G.;Men;1
2004;UKR;Ukraine;48,38;31,17;Gymnastics;Rhythmic G.;Women;1
2004;UKR;Ukraine;48,38;31,17;Gymnastics;Trampoline;Men;1
2004;UKR;Ukraine;48,38;31,17;Handball;Handball;Women;15
2004;UKR;Ukraine;48,38;31,17;Judo;Judo;Men;1
2004;UKR;Ukraine;48,38;31,17;Rowing;Rowing;Men;4
2004;UKR;Ukraine;48,38;31,17;Sailing;Sailing;Men;2
2004;UKR;Ukraine;48,38;31,17;Sailing;Sailing;Women;3
2004;UKR;Ukraine;48,38;31,17;Shooting;Shooting;Women;1
2004;UKR;Ukraine;48,38;31,17;Weightlifting;Weightlifting;Men;1
2004;UKR;Ukraine;48,38;31,17;Weightlifting;Weightlifting;Women;1
2004;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Men;1
2004;UKR;Ukraine;48,38;31,17;Wrestling;Wrestling Free.;Women;1
2004;USA;United States;40;-100;Aquatics;Swimming;Men;36
2004;USA;United States;40;-100;Aquatics;Swimming;Women;29
2004;USA;United States;40;-100;Aquatics;Synchronized S.;Women;11
2004;USA;United States;40;-100;Aquatics;Water polo;Women;13
2004;USA;United States;40;-100;Athletics;Athletics;Men;27
2004;USA;United States;40;-100;Athletics;Athletics;Women;11
2004;USA;United States;40;-100;Basketball;Basketball;Men;12
2004;USA;United States;40;-100;Basketball;Basketball;Women;12
2004;USA;United States;40;-100;Boxing;Boxing;Men;2
2004;USA;United States;40;-100;Canoe / Kayak;Canoe / Kayak S;Women;1
2004;USA;United States;40;-100;Cycling;Cycling Road;Men;2
2004;USA;United States;40;-100;Cycling;Cycling Road;Women;1
2004;USA;United States;40;-100;Equestrian;Dressage;Men;2
2004;USA;United States;40;-100;Equestrian;Dressage;Women;2
2004;USA;United States;40;-100;Equestrian;Eventing;Men;2
2004;USA;United States;40;-100;Equestrian;Eventing;Women;4
2004;USA;United States;40;-100;Equestrian;Jumping;Men;4
2004;USA;United States;40;-100;Equestrian;Jumping;Women;1
2004;USA;United States;40;-100;Fencing;Fencing;Women;2
2004;USA;United States;40;-100;Football;Football;Women;16
2004;USA;United States;40;-100;Gymnastics;Artistic G.;Men;8
2004;USA;United States;40;-100;Gymnastics;Artistic G.;Women;11
2004;USA;United States;40;-100;Judo;Judo;Men;1
2004;USA;United States;40;-100;Rowing;Rowing;Men;9
2004;USA;United States;40;-100;Rowing;Rowing;Women;9
2004;USA;United States;40;-100;Sailing;Sailing;Men;4
2004;USA;United States;40;-100;Shooting;Shooting;Men;2
2004;USA;United States;40;-100;Shooting;Shooting;Women;1
